-3.9185361862182617,-11.506437301635742,0.0,0.0,0.0,0.9978772409866484,0.06512305214648983
-24.584671020507812,-10.370353698730469,0.0,0.0,0.0,-0.9989359190365862,0.046119731769938145
-31.711349487304688,-28.670679092407227,0.0,0.0,0.0,-0.7186860599342837,0.695334701605015
-27.227283477783203,-35.956634521484375,0.0,0.0,0.0,-0.25764075879259474,0.9662407771403441
-12.137042999267578,-35.111167907714844,0.0,0.0,0.0,-0.15947495970983153,0.9872019738764441
-5.242384910583496,-31.321985244750977,0.0,0.0,0.0,0.8600573311648358,0.5101974001400046
-20.141521453857422,-29.955472946166992,0.0,0.0,0.0,0.9446145561181098,0.32818187087312783
-27.98164939880371,-33.25654602050781,0.0,0.0,0.0,0.9995261633996233,0.03078065430801382
-31.796659469604492,-24.407787322998047,0.0,0.0,0.0,0.6885575771964825,0.7251816757787735
-24.31385040283203,-13.390389442443848,0.0,0.0,0.0,0.00773181652749631,0.9999701090598584
-4.730561256408691,-14.7382230758667,0.0,0.0,0.0,-0.00959211127253614,0.9999539946424212
